commit_message,file_name,change_type,log_node,cdg_nodes,neighbor_nodes,condition_lists,store_name,log_loc,cluster_index
"[GSB] Separate out ""unresolved"" and ""direct"" type requirement handling.

As we've done with layout requirements, introduce a new entry point
(addTypeRequirement) that handles unresolved type requirements of the
form `T: U`, resolves the types, and then can

1. Diagnose any immediate problems with the types,
2. Delay the type requirement if one of the types cannot be resolved,
or
3. Break it into one or more ""direct"" requirements.

This allows us to clean up and centralize a bunch of checking that was
scattered/duplicated across the GSB and type checker.",lib/AST/GenericSignatureBuilder.cpp,-,"[""551853"", ""True"", ""ExpressionStatement"", ""assert ( req . getSecondType ( ) -> getClassOrBoundGenericClass ( ) )""]","[[[""case RequirementKind :: Superclass""], [551873, ""True"", ""! pa"", ""Condition""]], [[""case RequirementKind :: Superclass""], [551901, ""True"", ""req . getKind ( )"", ""Condition""]]]","[["""", [551877, ""True"", ""PotentialArchetype * pa = resolveArchetype ( subst ( req . getFirstType ( ) ) ) ;"", ""IdentifierDeclStatement""]], ["""", [551899, ""True"", ""case RequirementKind :: Superclass :"", ""Label""]]]","[[[""! pa"", ""RequirementKind :: Superclass"", ""==""]], [[""req . getKind ( )"", ""RequirementKind :: Superclass"", ""==""]], [[null, ""pa"", ""pa"", ""resolveArchetype"", ""="", null]], [[null, ""pa"", ""pa"", ""resolveArchetype"", ""="", null]], [[null, ""pa"", ""pa"", ""resolveArchetype"", ""="", null]], [[null, ""pa"", ""pa"", ""resolveArchetype"", ""="", null]], [[null, ""pa"", ""pa"", ""resolveArchetype"", ""="", null]], [[null, ""pa"", ""pa"", ""resolveArchetype"", ""="", null]], [[""RequirementKind :: Superclass""]]]",/data/download/swift/apple_swift2_old.cpp,2916,36
"Merge pull request #8596 from huonw/symbol-list-3

Use IRGen's LinkInfo in TBDGen.",lib/FrontendTool/FrontendTool.cpp,-,"[""842916"", ""True"", ""ReturnStatement"", ""return writeTBD ( Instance -> getMainModule ( ) , opts . getSingleOutputFilename ( ) ) ;""]","[[[""False""], [842935, ""True"", ""Action == FrontendOptions :: EmitTBD"", ""Condition""]], [[""False""], [842982, ""True"", ""Action == FrontendOptions :: Typecheck"", ""Condition""]], [[""False""], [843025, ""True"", ""Context . hadError ( )"", ""Condition""]], [[""True"", ""False"", ""True""], [843147, ""True"", ""Action == FrontendOptions :: EmitImportedModules"", ""Condition""]]]","[["""", [842986, ""True"", ""bool moduleIsPublic = ! Instance -> getMainModule ( ) -> hasEntryPoint ( ) && opts . ImplicitObjCHeaderPath . empty ( ) && ! Context . LangOpts . EnableAppExtensionRestrictions ;"", ""IdentifierDeclStatement""]]]","[[[""FrontendOptions :: ActionType"", ""FrontendOptions :: EmitTBD"", ""==""]], [[""FrontendOptions :: ActionType"", ""FrontendOptions :: Typecheck"", ""==""]], [[null]], [[""FrontendOptions :: ActionType"", ""FrontendOptions :: EmitImportedModules"", ""==""]], [[null, ""moduleIsPublic"", ""moduleIsPublic"", ""!"", ""Instance -> getMainModule ( ) -> hasEntryPoint"", null, ""opts . ImplicitObjCHeaderPath . empty"", ""!"", ""ASTContext &"", ""LangOpts"", null, ""EnableAppExtensionRestrictions"", null, null, ""&&"", ""&&"", ""="", null]], [[null, ""moduleIsPublic"", ""moduleIsPublic"", ""!"", ""Instance -> getMainModule ( ) -> hasEntryPoint"", null, ""opts . ImplicitObjCHeaderPath . empty"", ""!"", ""ASTContext &"", ""LangOpts"", null, ""EnableAppExtensionRestrictions"", null, null, ""&&"", ""&&"", ""="", null]], [[null, ""moduleIsPublic"", ""moduleIsPublic"", ""!"", ""Instance -> getMainModule ( ) -> hasEntryPoint"", null, ""opts . ImplicitObjCHeaderPath . empty"", ""!"", ""ASTContext &"", ""LangOpts"", null, ""EnableAppExtensionRestrictions"", null, null, ""&&"", ""&&"", ""="", null]], [[null, ""moduleIsPublic"", ""moduleIsPublic"", ""!"", ""Instance -> getMainModule ( ) -> hasEntryPoint"", null, ""opts . ImplicitObjCHeaderPath . empty"", ""!"", ""ASTContext &"", ""LangOpts"", null, ""EnableAppExtensionRestrictions"", null, null, ""&&"", ""&&"", ""="", null]], [[null, ""moduleIsPublic"", ""moduleIsPublic"", ""!"", ""Instance -> getMainModule ( ) -> hasEntryPoint"", null, ""opts . ImplicitObjCHeaderPath . empty"", ""!"", ""ASTContext &"", ""LangOpts"", null, ""EnableAppExtensionRestrictions"", null, null, ""&&"", ""&&"", ""="", null]], [[null, ""moduleIsPublic"", ""moduleIsPublic"", ""!"", ""Instance -> getMainModule ( ) -> hasEntryPoint"", null, ""opts . ImplicitObjCHeaderPath . empty"", ""!"", ""ASTContext &"", ""LangOpts"", null, ""EnableAppExtensionRestrictions"", null, null, ""&&"", ""&&"", ""="", null]], [[null, ""moduleIsPublic"", ""moduleIsPublic"", ""!"", ""Instance -> getMainModule ( ) -> hasEntryPoint"", null, ""opts . ImplicitObjCHeaderPath . empty"", ""!"", ""ASTContext &"", ""LangOpts"", null, ""EnableAppExtensionRestrictions"", null, null, ""&&"", ""&&"", ""="", null]], [[null, ""moduleIsPublic"", ""moduleIsPublic"", ""!"", ""Instance -> getMainModule ( ) -> hasEntryPoint"", null, ""opts . ImplicitObjCHeaderPath . empty"", ""!"", ""ASTContext &"", ""LangOpts"", null, ""EnableAppExtensionRestrictions"", null, null, ""&&"", ""&&"", ""="", null]], [[null, ""moduleIsPublic"", ""moduleIsPublic"", ""!"", ""Instance -> getMainModule ( ) -> hasEntryPoint"", null, ""opts . ImplicitObjCHeaderPath . empty"", ""!"", ""ASTContext &"", ""LangOpts"", null, ""EnableAppExtensionRestrictions"", null, null, ""&&"", ""&&"", ""="", null]], [[null, ""moduleIsPublic"", ""moduleIsPublic"", ""!"", ""Instance -> getMainModule ( ) -> hasEntryPoint"", null, ""opts . ImplicitObjCHeaderPath . empty"", ""!"", ""ASTContext &"", ""LangOpts"", null, ""EnableAppExtensionRestrictions"", null, null, ""&&"", ""&&"", ""="", null]], [[null, ""moduleIsPublic"", ""moduleIsPublic"", ""!"", ""Instance -> getMainModule ( ) -> hasEntryPoint"", null, ""opts . ImplicitObjCHeaderPath . empty"", ""!"", ""ASTContext &"", ""LangOpts"", null, ""EnableAppExtensionRestrictions"", null, null, ""&&"", ""&&"", ""="", null]], [[null, ""moduleIsPublic"", ""moduleIsPublic"", ""!"", ""Instance -> getMainModule ( ) -> hasEntryPoint"", null, ""opts . ImplicitObjCHeaderPath . empty"", ""!"", ""ASTContext &"", ""LangOpts"", null, ""EnableAppExtensionRestrictions"", null, null, ""&&"", ""&&"", ""="", null]], [[null, ""moduleIsPublic"", ""moduleIsPublic"", ""!"", ""Instance -> getMainModule ( ) -> hasEntryPoint"", null, ""opts . ImplicitObjCHeaderPath . empty"", ""!"", ""ASTContext &"", ""LangOpts"", null, ""EnableAppExtensionRestrictions"", null, null, ""&&"", ""&&"", ""="", null]], [[null, ""moduleIsPublic"", ""moduleIsPublic"", ""!"", ""Instance -> getMainModule ( ) -> hasEntryPoint"", null, ""opts . ImplicitObjCHeaderPath . empty"", ""!"", ""ASTContext &"", ""LangOpts"", null, ""EnableAppExtensionRestrictions"", null, null, ""&&"", ""&&"", ""="", null]], [[null, ""moduleIsPublic"", ""moduleIsPublic"", ""!"", ""Instance -> getMainModule ( ) -> hasEntryPoint"", null, ""opts . ImplicitObjCHeaderPath . empty"", ""!"", ""ASTContext &"", ""LangOpts"", null, ""EnableAppExtensionRestrictions"", null, null, ""&&"", ""&&"", ""="", null]], [[null, ""moduleIsPublic"", ""moduleIsPublic"", ""!"", ""Instance -> getMainModule ( ) -> hasEntryPoint"", null, ""opts . ImplicitObjCHeaderPath . empty"", ""!"", ""ASTContext &"", ""LangOpts"", null, ""EnableAppExtensionRestrictions"", null, null, ""&&"", ""&&"", ""="", null]], [[null, ""moduleIsPublic"", ""moduleIsPublic"", ""!"", ""Instance -> getMainModule ( ) -> hasEntryPoint"", null, ""opts . ImplicitObjCHeaderPath . empty"", ""!"", ""ASTContext &"", ""LangOpts"", null, ""EnableAppExtensionRestrictions"", null, null, ""&&"", ""&&"", ""="", null]], [[null, ""moduleIsPublic"", ""moduleIsPublic"", ""!"", ""Instance -> getMainModule ( ) -> hasEntryPoint"", null, ""opts . ImplicitObjCHeaderPath . empty"", ""!"", ""ASTContext &"", ""LangOpts"", null, ""EnableAppExtensionRestrictions"", null, null, ""&&"", ""&&"", ""="", null]]]",/data/download/swift/apple_swift3_old.cpp,553,68
"Merge pull request #8596 from huonw/symbol-list-3

Use IRGen's LinkInfo in TBDGen.",lib/FrontendTool/FrontendTool.cpp,+,"[""836887"", ""True"", ""ReturnStatement"", ""return writeTBD ( Instance -> getMainModule ( ) , hasMultipleIRGenThreads , opts . getSingleOutputFilename ( ) ) ;""]","[[[""True""], [836922, ""True"", ""Action == FrontendOptions :: EmitTBD"", ""Condition""]], [[""False""], [836969, ""True"", ""Action == FrontendOptions :: Typecheck"", ""Condition""]], [[""False""], [837012, ""True"", ""Context . hadError ( )"", ""Condition""]], [[""True"", ""False"", ""True""], [837134, ""True"", ""Action == FrontendOptions :: EmitImportedModules"", ""Condition""]]]","[["""", [836908, ""True"", ""hasMultipleIRGenThreads = Invocation . getSILOptions ( ) . NumThreads > 1"", ""ExpressionStatement""]], ["""", [836921, ""True"", ""auto"", ""Statement""]]]","[[[""FrontendOptions :: ActionType"", ""FrontendOptions :: EmitTBD"", ""==""]], [[""FrontendOptions :: ActionType"", ""FrontendOptions :: Typecheck"", ""==""]], [[null]], [[""FrontendOptions :: ActionType"", ""FrontendOptions :: EmitImportedModules"", ""==""]], [[""hasMultipleIRGenThreads"", ""Invocation . getSILOptions"", ""NumThreads"", null, ""1"", "">"", ""=""]], [[""hasMultipleIRGenThreads"", ""Invocation . getSILOptions"", ""NumThreads"", null, ""1"", "">"", ""=""]], [[""hasMultipleIRGenThreads"", ""Invocation . getSILOptions"", ""NumThreads"", null, ""1"", "">"", ""=""]], [[""hasMultipleIRGenThreads"", ""Invocation . getSILOptions"", ""NumThreads"", null, ""1"", "">"", ""=""]], [[""hasMultipleIRGenThreads"", ""Invocation . getSILOptions"", ""NumThreads"", null, ""1"", "">"", ""=""]], [[""hasMultipleIRGenThreads"", ""Invocation . getSILOptions"", ""NumThreads"", null, ""1"", "">"", ""=""]], [[""hasMultipleIRGenThreads"", ""Invocation . getSILOptions"", ""NumThreads"", null, ""1"", "">"", ""=""]]]",/data/download/swift/apple_swift3_new.cpp,554,35
"Merge pull request #8596 from huonw/symbol-list-3

Use IRGen's LinkInfo in TBDGen.",lib/FrontendTool/TBD.cpp,-,"[""1061433"", ""True"", ""Parameter"", ""StringRef OutputFilename""]",[],"[["""", [1061436, ""True"", ""ModuleDecl * M"", ""Parameter""]], ["""", [1061537, ""True"", ""ENTRY"", ""CFGEntryNode""]]]","[[[null, ""M""]], [[null, ""M""]], [[""ENTRY""]]]",/data/download/swift/apple_swift4_old.cpp,41,89
"Merge pull request #8596 from huonw/symbol-list-3

Use IRGen's LinkInfo in TBDGen.",lib/FrontendTool/TBD.cpp,+,"[""1061154"", ""True"", ""Parameter"", ""bool hasMultipleIRGenThreads""]",[],"[["""", [1061157, ""True"", ""ModuleDecl * M"", ""Parameter""]], ["""", [1061262, ""True"", ""ENTRY"", ""CFGEntryNode""]]]","[[[null, ""M""]], [[null, ""M""]], [[""ENTRY""]]]",/data/download/swift/apple_swift4_new.cpp,41,89
Merge pull request #8630 from eeckstein/fix-funcmerge,lib/LLVMPasses/LLVMMergeFunctions.cpp,+,"[""1258850"", ""True"", ""ExpressionStatement"", ""assert ( selfReferencing || matching )""]","[[[""False"", ""True"", ""True""], [1258865, ""True"", ""! selfReferencing && ! matching"", ""Condition""]], [[], [1258905, ""True"", ""Constant * C = dyn_cast < Constant > ( Op )"", ""Condition""]], [[""True"", ""False"", ""True""], [1258905, ""True"", ""Constant * C = dyn_cast < Constant > ( Op )"", ""Condition""]]]","[["""", [1258877, ""True"", ""matching = false"", ""ExpressionStatement""]], ["""", [1258886, ""True"", ""CommonConst = C"", ""ExpressionStatement""]], ["""", [1258915, ""True"", ""Value * Op = FI . CurrentInst -> getOperand ( OpIdx ) ;"", ""IdentifierDeclStatement""]], ["""", [1258931, ""True"", "")"", ""Statement""]], ["""", [1258895, ""True"", ""selfReferencing = false"", ""ExpressionStatement""]], ["""", [1258895, ""True"", ""selfReferencing = false"", ""ExpressionStatement""]], ["""", [1258932, ""True"", ""FInfos"", ""Statement""]]]","[[[""!"", ""bool"", null]], [[""!"", ""bool"", null]], [[""Constant"", ""C"", ""*"", ""dyn_cast"", ""Constant"", ""Value *"", "">"", ""<"", ""=""]], [[""Constant"", ""C"", ""*"", ""dyn_cast"", ""Constant"", ""Value *"", "">"", ""<"", ""=""]], [[""matching"", ""false"", ""=""]], [[""matching"", ""false"", ""=""]], [[""matching"", ""false"", ""=""]], [[""CommonConst"", ""C"", ""=""]], [[""CommonConst"", ""C"", ""=""]], [[""CommonConst"", ""C"", ""=""]], [[null, ""Op"", ""Op"", ""FI . CurrentInst -> getOperand"", ""="", null]], [[null, ""Op"", ""Op"", ""FI . CurrentInst -> getOperand"", ""="", null]], [[null, ""Op"", ""Op"", ""FI . CurrentInst -> getOperand"", ""="", null]], [[null, ""Op"", ""Op"", ""FI . CurrentInst -> getOperand"", ""="", null]], [[null, ""Op"", ""Op"", ""FI . CurrentInst -> getOperand"", ""="", null]], [[null, ""Op"", ""Op"", ""FI . CurrentInst -> getOperand"", ""="", null]], [[""selfReferencing"", ""false"", ""=""]], [[""selfReferencing"", ""false"", ""=""]], [[""selfReferencing"", ""false"", ""=""]], [[""selfReferencing"", ""false"", ""=""]], [[""selfReferencing"", ""false"", ""=""]], [[""selfReferencing"", ""false"", ""=""]]]",/data/download/swift/apple_swift5_new.cpp,809,45
Merge pull request #8630 from eeckstein/fix-funcmerge,lib/LLVMPasses/LLVMMergeFunctions.cpp,+,"[""1259243"", ""True"", ""ExpressionStatement"", ""DEBUG ( dbgs ( ) << \""    Erase \"" << OrigFunc -> getName ( ) << '\\n' )""]","[[[""True""], [1259327, ""True"", ""replaceDirectCallers ( OrigFunc , NewFunction , Params , FIdx )"", ""Condition""]], [[""True""], [1259354, ""True"", ""FIdx < NumFuncs"", ""Condition""]]]","[["""", [1259264, ""True"", ""FuncEntries . erase ( Iter )"", ""ExpressionStatement""]], ["""", [1259273, ""True"", ""Iter -> second -> F = nullptr"", ""ExpressionStatement""]], ["""", [1259281, ""True"", ""assert ( ! isInEquivalenceClass ( & * Iter -> second ) )"", ""ExpressionStatement""]], ["""", [1259301, ""True"", ""assert ( Iter != FuncEntries . end ( ) )"", ""ExpressionStatement""]]]","[[[null]], [[""FIdx"", ""NumFuncs"", ""<""]], [[""FuncEntries . erase""]], [[""Iter"", ""second"", null, ""F"", null, ""nullptr"", ""=""]], [[""Iter"", ""second"", null, ""F"", null, ""nullptr"", ""=""]], [[""Iter"", ""second"", null, ""F"", null, ""nullptr"", ""=""]], [[""Iter"", ""second"", null, ""F"", null, ""nullptr"", ""=""]], [[""Iter"", ""second"", null, ""F"", null, ""nullptr"", ""=""]], [[""Iter"", ""second"", null, ""F"", null, ""nullptr"", ""=""]], [[""Iter"", ""second"", null, ""F"", null, ""nullptr"", ""=""]], [[""assert""]], [[""assert""]]]",/data/download/swift/apple_swift5_new.cpp,917,69
Merge pull request #8630 from eeckstein/fix-funcmerge,lib/LLVMPasses/LLVMMergeFunctions.cpp,+,"[""1260331"", ""True"", ""ExpressionStatement"", ""assert ( Old -> use_empty ( ) && \""should have replaced all uses of old function\"" )""]","[[[""False"", ""True""], [1260721, ""True"", ""! AllReplaced"", ""Condition""]]]","[["""", [1260346, ""True"", ""CI -> eraseFromParent ( )"", ""ExpressionStatement""]], ["""", [1260353, ""True"", ""CI -> replaceAllUsesWith ( NewCI )"", ""ExpressionStatement""]], ["""", [1260362, ""True"", ""NewCI -> setAttributes ( CallSiteAttrs )"", ""ExpressionStatement""]], ["""", [1260371, ""True"", ""NewCI -> setCallingConv ( CI -> getCallingConv ( ) )"", ""ExpressionStatement""]]]","[[[""!"", ""bool"", null]], [[""CI -> eraseFromParent""]], [[""CI -> replaceAllUsesWith""]], [[""NewCI -> setAttributes""]], [[""NewCI -> setCallingConv""]]]",/data/download/swift/apple_swift5_new.cpp,1102,29
"MergeFunctions: handle self recursive functions correctly.

First, it fixes a crash where the eliminated function is still referenced.
This shows up if two equivalent self-recursive functions are merged and those functions are internal.
Fixes SR-4514, rdar://problem/31479425

Second, it avoids creating a not needed parameter for really equivalent self recursive functions.",lib/LLVMPasses/LLVMMergeFunctions.cpp,+,"[""1396983"", ""True"", ""ExpressionStatement"", ""assert ( selfReferencing || matching )""]","[[[""False"", ""True"", ""True""], [1397038, ""True"", ""Constant * C = dyn_cast < Constant > ( Op )"", ""Condition""]], [[], [1396998, ""True"", ""! selfReferencing && ! matching"", ""Condition""]], [[""True"", ""False"", ""True""], [1397038, ""True"", ""Constant * C = dyn_cast < Constant > ( Op )"", ""Condition""]]]","[["""", [1397010, ""True"", ""matching = false"", ""ExpressionStatement""]], ["""", [1397019, ""True"", ""CommonConst = C"", ""ExpressionStatement""]], ["""", [1397048, ""True"", ""Value * Op = FI . CurrentInst -> getOperand ( OpIdx ) ;"", ""IdentifierDeclStatement""]], ["""", [1397064, ""True"", "")"", ""Statement""]], ["""", [1397028, ""True"", ""selfReferencing = false"", ""ExpressionStatement""]], ["""", [1397028, ""True"", ""selfReferencing = false"", ""ExpressionStatement""]], ["""", [1397065, ""True"", ""FInfos"", ""Statement""]]]","[[[""Constant"", ""C"", ""*"", ""dyn_cast"", ""Constant"", ""Value *"", "">"", ""<"", ""=""]], [[""!"", ""bool"", null]], [[""!"", ""bool"", null]], [[""Constant"", ""C"", ""*"", ""dyn_cast"", ""Constant"", ""Value *"", "">"", ""<"", ""=""]], [[""matching"", ""false"", ""=""]], [[""matching"", ""false"", ""=""]], [[""matching"", ""false"", ""=""]], [[""CommonConst"", ""C"", ""=""]], [[""CommonConst"", ""C"", ""=""]], [[""CommonConst"", ""C"", ""=""]], [[null, ""Op"", ""Op"", ""FI . CurrentInst -> getOperand"", ""="", null]], [[null, ""Op"", ""Op"", ""FI . CurrentInst -> getOperand"", ""="", null]], [[null, ""Op"", ""Op"", ""FI . CurrentInst -> getOperand"", ""="", null]], [[null, ""Op"", ""Op"", ""FI . CurrentInst -> getOperand"", ""="", null]], [[null, ""Op"", ""Op"", ""FI . CurrentInst -> getOperand"", ""="", null]], [[null, ""Op"", ""Op"", ""FI . CurrentInst -> getOperand"", ""="", null]], [[""selfReferencing"", ""false"", ""=""]], [[""selfReferencing"", ""false"", ""=""]], [[""selfReferencing"", ""false"", ""=""]], [[""selfReferencing"", ""false"", ""=""]], [[""selfReferencing"", ""false"", ""=""]], [[""selfReferencing"", ""false"", ""=""]]]",/data/download/swift/apple_swift6_new.cpp,809,45
"MergeFunctions: handle self recursive functions correctly.

First, it fixes a crash where the eliminated function is still referenced.
This shows up if two equivalent self-recursive functions are merged and those functions are internal.
Fixes SR-4514, rdar://problem/31479425

Second, it avoids creating a not needed parameter for really equivalent self recursive functions.",lib/LLVMPasses/LLVMMergeFunctions.cpp,+,"[""1397376"", ""True"", ""ExpressionStatement"", ""DEBUG ( dbgs ( ) << \""    Erase \"" << OrigFunc -> getName ( ) << '\\n' )""]","[[[""True""], [1397460, ""True"", ""replaceDirectCallers ( OrigFunc , NewFunction , Params , FIdx )"", ""Condition""]], [[""True""], [1397487, ""True"", ""FIdx < NumFuncs"", ""Condition""]]]","[["""", [1397397, ""True"", ""FuncEntries . erase ( Iter )"", ""ExpressionStatement""]], ["""", [1397406, ""True"", ""Iter -> second -> F = nullptr"", ""ExpressionStatement""]], ["""", [1397414, ""True"", ""assert ( ! isInEquivalenceClass ( & * Iter -> second ) )"", ""ExpressionStatement""]], ["""", [1397434, ""True"", ""assert ( Iter != FuncEntries . end ( ) )"", ""ExpressionStatement""]]]","[[[null]], [[""FIdx"", ""NumFuncs"", ""<""]], [[""FuncEntries . erase""]], [[""Iter"", ""second"", null, ""F"", null, ""nullptr"", ""=""]], [[""Iter"", ""second"", null, ""F"", null, ""nullptr"", ""=""]], [[""Iter"", ""second"", null, ""F"", null, ""nullptr"", ""=""]], [[""Iter"", ""second"", null, ""F"", null, ""nullptr"", ""=""]], [[""Iter"", ""second"", null, ""F"", null, ""nullptr"", ""=""]], [[""Iter"", ""second"", null, ""F"", null, ""nullptr"", ""=""]], [[""Iter"", ""second"", null, ""F"", null, ""nullptr"", ""=""]], [[""assert""]], [[""assert""]]]",/data/download/swift/apple_swift6_new.cpp,917,69
"MergeFunctions: handle self recursive functions correctly.

First, it fixes a crash where the eliminated function is still referenced.
This shows up if two equivalent self-recursive functions are merged and those functions are internal.
Fixes SR-4514, rdar://problem/31479425

Second, it avoids creating a not needed parameter for really equivalent self recursive functions.",lib/LLVMPasses/LLVMMergeFunctions.cpp,+,"[""1398464"", ""True"", ""ExpressionStatement"", ""assert ( Old -> use_empty ( ) && \""should have replaced all uses of old function\"" )""]","[[[""False"", ""True""], [1398854, ""True"", ""! AllReplaced"", ""Condition""]]]","[["""", [1398479, ""True"", ""CI -> eraseFromParent ( )"", ""ExpressionStatement""]], ["""", [1398486, ""True"", ""CI -> replaceAllUsesWith ( NewCI )"", ""ExpressionStatement""]], ["""", [1398495, ""True"", ""NewCI -> setAttributes ( CallSiteAttrs )"", ""ExpressionStatement""]], ["""", [1398504, ""True"", ""NewCI -> setCallingConv ( CI -> getCallingConv ( ) )"", ""ExpressionStatement""]]]","[[[""!"", ""bool"", null]], [[""CI -> eraseFromParent""]], [[""CI -> replaceAllUsesWith""]], [[""NewCI -> setAttributes""]], [[""NewCI -> setCallingConv""]]]",/data/download/swift/apple_swift6_new.cpp,1102,29
"Merge pull request #8598 from eeckstein/demangling-extensions

Demangler: fix de- and re-mangling of constrained extensions",lib/Demangling/NodeDumper.cpp,+,"[""1425835"", ""True"", ""ExpressionStatement"", ""fprintf ( stderr , \""NodeStack[%u] at position %zd:\\n\"" , Idx , NodeStack [ Idx ] . Pos )""]","[[[""True""], [1425855, ""True"", ""Idx < NodeStack . size ( )"", ""Condition""]]]","[["""", [1425852, ""True"", ""++ Idx"", ""UnaryExpression""]], ["""", [1425864, ""True"", ""unsigned Idx = 0 ;"", ""ForInit""]], ["""", [1425815, ""True"", ""fprintf ( stderr , \""\\n\"" )"", ""ExpressionStatement""]], ["""", [1425872, ""True"", ""ENTRY"", ""CFGEntryNode""]], ["""", [1425824, ""True"", ""NodeStack [ Idx ] . Node -> dump ( )"", ""ExpressionStatement""]]]","[[[""Idx"", ""NodeStack . size"", ""<""]], [[null, ""Idx""]], [[null, ""Idx""]], [[null, ""Idx"", ""Idx"", ""0"", ""="", null, null]], [[null, ""Idx"", ""Idx"", ""0"", ""="", null, null]], [[null, ""Idx"", ""Idx"", ""0"", ""="", null, null]], [[null, ""Idx"", ""Idx"", ""0"", ""="", null, null]], [[null, ""Idx"", ""Idx"", ""0"", ""="", null, null]], [[null, ""Idx"", ""Idx"", ""0"", ""="", null, null]], [[null, ""Idx"", ""Idx"", ""0"", ""="", null, null]], [[""fprintf""]], [[""ENTRY""]], [[""NodeStack [ Idx ] . Node -> dump""]]]",/data/download/swift/apple_swift7_new.cpp,65,84
"Merge pull request #8598 from eeckstein/demangling-extensions

Demangler: fix de- and re-mangling of constrained extensions",lib/Demangling/NodeDumper.cpp,+,"[""1425815"", ""True"", ""ExpressionStatement"", ""fprintf ( stderr , \""\\n\"" )""]","[[[""True""], [1425855, ""True"", ""Idx < NodeStack . size ( )"", ""Condition""]]]","[["""", [1425824, ""True"", ""NodeStack [ Idx ] . Node -> dump ( )"", ""ExpressionStatement""]], ["""", [1425835, ""True"", ""fprintf ( stderr , \""NodeStack[%u] at position %zd:\\n\"" , Idx , NodeStack [ Idx ] . Pos )"", ""ExpressionStatement""]], ["""", [1425852, ""True"", ""++ Idx"", ""UnaryExpression""]], ["""", [1425864, ""True"", ""unsigned Idx = 0 ;"", ""ForInit""]]]","[[[""Idx"", ""NodeStack . size"", ""<""]], [[""NodeStack [ Idx ] . Node -> dump""]], [[""fprintf""]], [[null, ""Idx""]], [[null, ""Idx""]], [[null, ""Idx"", ""Idx"", ""0"", ""="", null, null]], [[null, ""Idx"", ""Idx"", ""0"", ""="", null, null]], [[null, ""Idx"", ""Idx"", ""0"", ""="", null, null]], [[null, ""Idx"", ""Idx"", ""0"", ""="", null, null]], [[null, ""Idx"", ""Idx"", ""0"", ""="", null, null]], [[null, ""Idx"", ""Idx"", ""0"", ""="", null, null]], [[null, ""Idx"", ""Idx"", ""0"", ""="", null, null]]]",/data/download/swift/apple_swift7_new.cpp,67,84
"Merge pull request #8598 from eeckstein/demangling-extensions

Demangler: fix de- and re-mangling of constrained extensions",lib/Demangling/NodeDumper.cpp,+,"[""1425778"", ""True"", ""ExpressionStatement"", ""fprintf ( stderr , \""Position = %zd:\\n%.*s\\n%*s\\n\"" , Pos , ( int ) Text . size ( ) , Text . data ( ) , ( int ) Pos + 1 , \""^\"" )""]",[],"[["""", [1425852, ""True"", ""++ Idx"", ""UnaryExpression""]], ["""", [1425864, ""True"", ""unsigned Idx = 0 ;"", ""ForInit""]], ["""", [1425815, ""True"", ""fprintf ( stderr , \""\\n\"" )"", ""ExpressionStatement""]], ["""", [1425872, ""True"", ""ENTRY"", ""CFGEntryNode""]], ["""", [1425824, ""True"", ""NodeStack [ Idx ] . Node -> dump ( )"", ""ExpressionStatement""]]]","[[[null, ""Idx""]], [[null, ""Idx""]], [[null, ""Idx"", ""Idx"", ""0"", ""="", null, null]], [[null, ""Idx"", ""Idx"", ""0"", ""="", null, null]], [[null, ""Idx"", ""Idx"", ""0"", ""="", null, null]], [[null, ""Idx"", ""Idx"", ""0"", ""="", null, null]], [[null, ""Idx"", ""Idx"", ""0"", ""="", null, null]], [[null, ""Idx"", ""Idx"", ""0"", ""="", null, null]], [[null, ""Idx"", ""Idx"", ""0"", ""="", null, null]], [[""fprintf""]], [[""ENTRY""]], [[""NodeStack [ Idx ] . Node -> dump""]]]",/data/download/swift/apple_swift7_new.cpp,69,84
