class,old_loc,old_log,new_log,function,function_loc,check,variable,edit,file,function,loc,log,check,variable,cluster
4738,2305,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" as the number of threads in a single server."");",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5730.cpp,139,"[""int""]","[null, null, null, null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'as', u'the', u'number', u'of', u'threads', u'in', u'a', u'single', u'server'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/event/event.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3170.cpp,139,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" as the number of threads in a single server."")","[""int""]","[null, null, null, null]",1979
4738,2305,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" as the number of threads in a single server."");",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5730.cpp,139,"[""int""]","[null, null, null, null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'as', u'the', u'number', u'of', u'threads', u'in', u'a', u'single', u'server'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/event/event.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3170.cpp,184,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" To increase, please see the ServerLimit ""
                         ""directive."")","[""int""]","[null, null, null, null]",1979
4738,2305,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" as the number of threads in a single server."");",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5730.cpp,139,"[""int""]","[null, null, null, null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'as', u'the', u'number', u'of', u'threads', u'in', u'a', u'single', u'server'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/event/event.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3170.cpp,216,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" to avoid almost certain server failure."")","[""int""]","[null, null, null, null]",1979
4738,2305,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" as the number of threads in a single server."");",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5730.cpp,139,"[""int""]","[null, null, null, null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'as', u'the', u'number', u'of', u'threads', u'in', u'a', u'single', u'server'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/event/event.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3170.cpp,218,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" Please read the documentation."")","[""int""]","[null, null, null, null]",1979
4738,2305,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" as the number of threads in a single server."");",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5730.cpp,139,"[""int""]","[null, null, null, null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'as', u'the', u'number', u'of', u'threads', u'in', u'a', u'single', u'server'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/worker/worker.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3224.cpp,107,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" To increase, please see the ThreadLimit ""
                         ""directive."")","[""int""]","[null, null, null, null]",1979
4738,2305,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" as the number of threads in a single server."");",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5730.cpp,139,"[""int""]","[null, null, null, null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'as', u'the', u'number', u'of', u'threads', u'in', u'a', u'single', u'server'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/worker/worker.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3224.cpp,140,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" as the number of threads in a single server."")","[""int""]","[null, null, null, null]",1979
4738,2305,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" as the number of threads in a single server."");",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5730.cpp,139,"[""int""]","[null, null, null, null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'as', u'the', u'number', u'of', u'threads', u'in', u'a', u'single', u'server'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/worker/worker.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3224.cpp,185,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" To increase, please see the ServerLimit ""
                         ""directive."")","[""int""]","[null, null, null, null]",1979
4738,2305,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" as the number of threads in a single server."");",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5730.cpp,139,"[""int""]","[null, null, null, null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'as', u'the', u'number', u'of', u'threads', u'in', u'a', u'single', u'server'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/worker/worker.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3224.cpp,217,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" to avoid almost certain server failure."")","[""int""]","[null, null, null, null]",1979
4738,2305,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" as the number of threads in a single server."");",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5730.cpp,139,"[""int""]","[null, null, null, null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'as', u'the', u'number', u'of', u'threads', u'in', u'a', u'single', u'server'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/worker/worker.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3224.cpp,219,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" Please read the documentation."")","[""int""]","[null, null, null, null]",1979
4738,2305,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" as the number of threads in a single server."");",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5730.cpp,139,"[""int""]","[null, null, null, null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'as', u'the', u'number', u'of', u'threads', u'in', u'a', u'single', u'server'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/mpmt_os2/mpmt_os2.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3244.cpp,29,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" to avoid almost certain server failure."")","[""int""]","[null, null, null, null]",1979
4738,2305,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" as the number of threads in a single server."");",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5730.cpp,139,"[""int""]","[null, null, null, null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'as', u'the', u'number', u'of', u'threads', u'in', u'a', u'single', u'server'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/mpmt_os2/mpmt_os2.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3244.cpp,31,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" Please read the documentation."")","[""int""]","[null, null, null, null]",1979
4740,2325,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" ThreadsPerChild of %d, decreasing to nearest ""
                         ""multiple %d,"", threads_per_child,
                         tmp_max_workers);",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5732.cpp,159,"[""int""]","[null, null, null, null, null, ""int""]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'ThreadsPerChild', u'of', u'%d', u'decreasing', u'to', u'nearest', u'multiple', u'%d', u'threads_per_child', u'tmp_max_workers'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/event/event.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3170.cpp,159,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" ThreadsPerChild of %d, decreasing to nearest ""
                         ""multiple %d,"", threads_per_child,
                         tmp_max_clients)","[""int""]","[null, null, null, null, null, ""int""]",1889
4740,2325,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" ThreadsPerChild of %d, decreasing to nearest ""
                         ""multiple %d,"", threads_per_child,
                         tmp_max_workers);",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5732.cpp,159,"[""int""]","[null, null, null, null, null, ""int""]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'ThreadsPerChild', u'of', u'%d', u'decreasing', u'to', u'nearest', u'multiple', u'%d', u'threads_per_child', u'tmp_max_workers'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/worker/worker.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3224.cpp,160,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" ThreadsPerChild of %d, decreasing to nearest ""
                         ""multiple %d,"", threads_per_child,
                         tmp_max_clients)","[""int""]","[null, null, null, null, null, ""int""]",1889
4741,2329,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" for a maximum of %d servers."",
                         ap_daemons_limit);",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5733.cpp,163,"[""int""]","[null, null, null, null, null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'for', u'a', u'maximum', u'of', u'%d', u'servers', u'ap_daemons_limit'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/winnt/mpm_winnt.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3024.cpp,15,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         ""WARNING: ThreadLimit of %d exceeds compile-time ""
                         ""limit of"", thread_limit)","[""int""]","[null, null, null, null, null]",1982
4741,2329,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" for a maximum of %d servers."",
                         ap_daemons_limit);",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5733.cpp,163,"[""int""]","[null, null, null, null, null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'for', u'a', u'maximum', u'of', u'%d', u'servers', u'ap_daemons_limit'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/winnt/mpm_winnt.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3024.cpp,31,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         ""WARNING: ThreadLimit of %d not allowed, ""
                         ""increasing to 1."", thread_limit)","[""int""]","[null, null, null, null, null]",1982
4741,2329,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" for a maximum of %d servers."",
                         ap_daemons_limit);",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5733.cpp,163,"[""int""]","[null, null, null, null, null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'for', u'a', u'maximum', u'of', u'%d', u'servers', u'ap_daemons_limit'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/winnt/mpm_winnt.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3024.cpp,61,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         ""WARNING: ThreadsPerChild of %d exceeds ThreadLimit ""
                         ""of"", ap_threads_per_child)","[""int""]","[null, null, null, null, null]",1982
4741,2329,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" for a maximum of %d servers."",
                         ap_daemons_limit);",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5733.cpp,163,"[""int""]","[null, null, null, null, null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'for', u'a', u'maximum', u'of', u'%d', u'servers', u'ap_daemons_limit'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/winnt/mpm_winnt.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3024.cpp,80,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         ""WARNING: ThreadsPerChild of %d not allowed, ""
                         ""increasing to 1."", ap_threads_per_child)","[""int""]","[null, null, null, null, null]",1982
4741,2329,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" for a maximum of %d servers."",
                         ap_daemons_limit);",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5733.cpp,163,"[""int""]","[null, null, null, null, null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'for', u'a', u'maximum', u'of', u'%d', u'servers', u'ap_daemons_limit'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/winnt/child.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3037.cpp,170,"ap_log_error(APLOG_MARK, APLOG_NOTICE, APR_SUCCESS, ap_server_conf,
                         ""Child %d: Exit event signaled. Child process is ""
                         ""ending."", my_pid)","[""int""]","[null, null, null, null, null]",1982
4741,2329,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" for a maximum of %d servers."",
                         ap_daemons_limit);",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5733.cpp,163,"[""int""]","[null, null, null, null, null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'for', u'a', u'maximum', u'of', u'%d', u'servers', u'ap_daemons_limit'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/netware/mpm_netware.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3081.cpp,13,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         ""WARNING: MaxThreads of %d exceeds compile-time ""
                         ""limit of"", ap_threads_limit)","[""int""]","[null, null, null, null, null]",1982
4741,2329,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" for a maximum of %d servers."",
                         ap_daemons_limit);",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5733.cpp,163,"[""int""]","[null, null, null, null, null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'for', u'a', u'maximum', u'of', u'%d', u'servers', u'ap_daemons_limit'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/netware/mpm_netware.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3081.cpp,22,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" server/mpm/netware%s."", MPM_HARD_LIMITS_FILE)","[""int""]","[null, null, null, null, null]",1982
4741,2329,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" for a maximum of %d servers."",
                         ap_daemons_limit);",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5733.cpp,163,"[""int""]","[null, null, null, null, null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'for', u'a', u'maximum', u'of', u'%d', u'servers', u'ap_daemons_limit'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/netware/mpm_netware.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3081.cpp,34,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         ""WARNING: MaxThreads of %d not allowed, ""
                         ""increasing to 1."", ap_threads_limit)","[""int""]","[null, null, null, null, null]",1982
4741,2329,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" for a maximum of %d servers."",
                         ap_daemons_limit);",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5733.cpp,163,"[""int""]","[null, null, null, null, null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'for', u'a', u'maximum', u'of', u'%d', u'servers', u'ap_daemons_limit'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/netware/mpm_netware.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3081.cpp,50,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         ""WARNING: StartThreads of %d not allowed, ""
                         ""increasing to 1."", ap_threads_to_start)","[""int""]","[null, null, null, null, null]",1982
4741,2329,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" for a maximum of %d servers."",
                         ap_daemons_limit);",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5733.cpp,163,"[""int""]","[null, null, null, null, null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'for', u'a', u'maximum', u'of', u'%d', u'servers', u'ap_daemons_limit'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/netware/mpm_netware.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3081.cpp,63,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         ""WARNING: MinSpareThreads of %d not allowed, ""
                         ""increasing to 1"", ap_threads_min_free)","[""int""]","[null, null, null, null, null]",1982
4741,2329,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" for a maximum of %d servers."",
                         ap_daemons_limit);",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5733.cpp,163,"[""int""]","[null, null, null, null, null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'for', u'a', u'maximum', u'of', u'%d', u'servers', u'ap_daemons_limit'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/prefork/prefork.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3110.cpp,12,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         ""WARNING: ServerLimit of %d exceeds compile-time ""
                         ""limit of"", server_limit)","[""int""]","[null, null, null, null, null]",1982
4741,2329,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" for a maximum of %d servers."",
                         ap_daemons_limit);",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5733.cpp,163,"[""int""]","[null, null, null, null, null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'for', u'a', u'maximum', u'of', u'%d', u'servers', u'ap_daemons_limit'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/prefork/prefork.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3110.cpp,28,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         ""WARNING: ServerLimit of %d not allowed, ""
                         ""increasing to 1."", server_limit)","[""int""]","[null, null, null, null, null]",1982
4741,2329,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" for a maximum of %d servers."",
                         ap_daemons_limit);",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5733.cpp,163,"[""int""]","[null, null, null, null, null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'for', u'a', u'maximum', u'of', u'%d', u'servers', u'ap_daemons_limit'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/prefork/prefork.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3110.cpp,56,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         ""WARNING: MaxClients of %d exceeds ServerLimit ""
                         ""value of"", ap_daemons_limit)","[""int""]","[null, null, null, null, null]",1982
4741,2329,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" for a maximum of %d servers."",
                         ap_daemons_limit);",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5733.cpp,163,"[""int""]","[null, null, null, null, null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'for', u'a', u'maximum', u'of', u'%d', u'servers', u'ap_daemons_limit'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/prefork/prefork.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3110.cpp,75,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         ""WARNING: MaxClients of %d not allowed, ""
                         ""increasing to 1."", ap_daemons_limit)","[""int""]","[null, null, null, null, null]",1982
4741,2329,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" for a maximum of %d servers."",
                         ap_daemons_limit);",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5733.cpp,163,"[""int""]","[null, null, null, null, null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'for', u'a', u'maximum', u'of', u'%d', u'servers', u'ap_daemons_limit'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/prefork/prefork.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3110.cpp,89,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         ""WARNING: StartServers of %d not allowed, ""
                         ""increasing to 1."", ap_daemons_to_start)","[""int""]","[null, null, null, null, null]",1982
4741,2329,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         "" for a maximum of %d servers."",
                         ap_daemons_limit);",,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_function_5733.cpp,163,"[""int""]","[null, null, null, null, null]","[[u'ap_log_error', u'APLOG_MARK', u'APLOG_WARNING', u'APLOG_STARTUP', u'0', u'NULL', u'for', u'a', u'maximum', u'of', u'%d', u'servers', u'ap_daemons_limit'], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.3.8/server/mpm/prefork/prefork.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3110.cpp,102,"ap_log_error(APLOG_MARK, APLOG_WARNING | APLOG_STARTUP, 0, NULL,
                         ""WARNING: MinSpareServers of %d not allowed, ""
                         ""increasing to 1"", ap_daemons_min_free)","[""int""]","[null, null, null, null, null]",1982
