sha,message,issue,file_name,old_file,new_file,patch_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,old_function_file,old_fucntion_loc,new_function_file,new_function_loc,old_ddg_feature,old_cdg_feature,new_ddg_codes,new_ddg_loc,edit_words,old_log_time,old_log_author,edit_feature,cluster
11f3dcb04887fccf38a8eda19d498bf7a5060486,"LibArchive 2017-07-09 (98a69539)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 98a695399e8e7420635a5448aecde8b0a82fb83a (v3.3.2).",[],libarchive/archive_read_disk_entry_from_file.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_3.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_25.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_25.cpp,426,423,549,-1,"archive_set_error(&a->archive, errno,
			    ""Couldn't translate ""
#if !HAVE_SUN_ACL
			    ""NFSv4 ""
#endif
			    ""ACLs"");",,7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_13.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_13.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_13.cpp,99,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_13.cpp,-1,[],"[""translate_acl_ret"", ""macro"", ""!=""]","set([u'fail = 1', u'errlist . length --', u'short fail = 0 ;', u'struct archive_write_disk * a', u'struct archive_string errlist ;'])","set([1, 4, 7, 46, 53, 28])","[['archive_set_error', '&a', 'archive', 'errno', 'Couldn', 't', 'translate', 'if', 'HAVE_SUN_ACL', 'NFSv4', 'endif', 'ACLs'], []]",2017-07-20T15:30:03,Brad King,5778188671688277010,3
11f3dcb04887fccf38a8eda19d498bf7a5060486,"LibArchive 2017-07-09 (98a69539)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 98a695399e8e7420635a5448aecde8b0a82fb83a (v3.3.2).",[],libarchive/archive_read_disk_entry_from_file.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_3.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_25.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_25.cpp,426,423,605,-1,"archive_set_error(&a->archive, errno,
			    ""Couldn't translate access ACLs"");",,7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_14.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_14.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_14.cpp,155,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_14.cpp,-1,"[""member"", ""unkown"", ""string""]","[""translate_acl_ret"", ""macro"", ""!=""]","set([u'fail = 1', u'errlist . length --', u'short fail = 0 ;', u'struct archive_write_disk * a', u'struct archive_string errlist ;'])","set([1, 4, 7, 46, 53, 28])","[['archive_set_error', '&a', 'archive', 'errno', 'Couldn', 't', 'translate', 'access', 'ACLs'], []]",2017-07-20T15:30:03,Brad King,3979488799866140268,4
11f3dcb04887fccf38a8eda19d498bf7a5060486,"LibArchive 2017-07-09 (98a69539)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 98a695399e8e7420635a5448aecde8b0a82fb83a (v3.3.2).",[],libarchive/archive_read_disk_entry_from_file.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_3.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_25.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_25.cpp,426,423,624,-1,"archive_set_error(&a->archive, errno,
				    ""Couldn't translate default ACLs"");",,7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_15.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_15.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_15.cpp,174,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_15.cpp,-1,"[""member"", ""unkown"", ""string""]","[""translate_acl_ret"", ""macro"", ""!=""]","set([u'fail = 1', u'errlist . length --', u'short fail = 0 ;', u'struct archive_write_disk * a', u'struct archive_string errlist ;'])","set([1, 4, 7, 46, 53, 28])","[['archive_set_error', '&a', 'archive', 'errno', 'Couldn', 't', 'translate', 'default', 'ACLs'], []]",2017-07-20T15:30:03,Brad King,-9666538383764693068,5
11f3dcb04887fccf38a8eda19d498bf7a5060486,"LibArchive 2017-07-09 (98a69539)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 98a695399e8e7420635a5448aecde8b0a82fb83a (v3.3.2).",[],libarchive/archive_read_disk_entry_from_file.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_3.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_25.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_25.cpp,426,423,1188,-1,"archive_set_error(&a->archive, errno,
		    ""Failed to read ACL brand"");",,7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_16.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_16.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_16.cpp,26,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_16.cpp,-1,"[""member"", ""unkown"", ""string""]","[""acl_get_brand_np_ret"", ""null"", ""!=""]","set([u'fail = 1', u'errlist . length --', u'short fail = 0 ;', u'struct archive_write_disk * a', u'struct archive_string errlist ;'])","set([1, 4, 7, 46, 53, 28])","[['archive_set_error', '&a', 'archive', 'errno', 'Failed', 'to', 'read', 'ACL', 'brand'], []]",2017-07-20T15:30:03,Brad King,-3934652654161248639,6
11f3dcb04887fccf38a8eda19d498bf7a5060486,"LibArchive 2017-07-09 (98a69539)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 98a695399e8e7420635a5448aecde8b0a82fb83a (v3.3.2).",[],libarchive/archive_read_disk_entry_from_file.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_3.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_25.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_25.cpp,426,423,1199,-1,"archive_set_error(&a->archive, ARCHIVE_ERRNO_MISC,
			    ""Invalid ACL entry type for POSIX.1e ACL"");",,7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_17.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_17.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_17.cpp,37,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_17.cpp,-1,"[""member"", ""macro"", ""constant""]","[""int""]","set([u'fail = 1', u'errlist . length --', u'short fail = 0 ;', u'struct archive_write_disk * a', u'struct archive_string errlist ;'])","set([1, 4, 7, 46, 53, 28])","[['archive_set_error', '&a', 'archive', 'ARCHIVE_ERRNO_MISC', 'Invalid', 'ACL', 'entry', 'type', 'for', 'POSIX', '1e', 'ACL'], []]",2017-07-20T15:30:03,Brad King,20075619460706709046,7
11f3dcb04887fccf38a8eda19d498bf7a5060486,"LibArchive 2017-07-09 (98a69539)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 98a695399e8e7420635a5448aecde8b0a82fb83a (v3.3.2).",[],libarchive/archive_read_disk_entry_from_file.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_3.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_25.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_25.cpp,426,423,1206,-1,"archive_set_error(&a->archive, ARCHIVE_ERRNO_MISC,
			    ""Invalid ACL entry type for NFSv4 ACL"");",,7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_18.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_18.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_18.cpp,44,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_18.cpp,-1,"[""member"", ""macro"", ""string""]","[""bool""]","set([u'fail = 1', u'errlist . length --', u'short fail = 0 ;', u'struct archive_write_disk * a', u'struct archive_string errlist ;'])","set([1, 4, 7, 46, 53, 28])","[['archive_set_error', '&a', 'archive', 'ARCHIVE_ERRNO_MISC', 'Invalid', 'ACL', 'entry', 'type', 'for', 'NFSv4', 'ACL'], []]",2017-07-20T15:30:03,Brad King,16422876023391942742,8
11f3dcb04887fccf38a8eda19d498bf7a5060486,"LibArchive 2017-07-09 (98a69539)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 98a695399e8e7420635a5448aecde8b0a82fb83a (v3.3.2).",[],libarchive/archive_read_disk_entry_from_file.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_3.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_25.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_25.cpp,426,423,1212,-1,"archive_set_error(&a->archive, ARCHIVE_ERRNO_MISC,
		    ""Unknown ACL brand"");",,7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_19.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_19.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_19.cpp,50,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_19.cpp,-1,"[""member"", ""macro"", ""string""]","[""int""]","set([u'fail = 1', u'errlist . length --', u'short fail = 0 ;', u'struct archive_write_disk * a', u'struct archive_string errlist ;'])","set([1, 4, 7, 46, 53, 28])","[['archive_set_error', '&a', 'archive', 'ARCHIVE_ERRNO_MISC', 'Unknown', 'ACL', 'brand'], []]",2017-07-20T15:30:03,Brad King,1262201066466070243,9
11f3dcb04887fccf38a8eda19d498bf7a5060486,"LibArchive 2017-07-09 (98a69539)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 98a695399e8e7420635a5448aecde8b0a82fb83a (v3.3.2).",[],libarchive/archive_read_disk_entry_from_file.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_3.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_25.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_25.cpp,426,423,1220,-1,"archive_set_error(&a->archive, errno,
		    ""Failed to get first ACL entry"");",,7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_20.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_20.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_20.cpp,58,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_20.cpp,-1,"[""member"", ""unkown"", ""string""]","[""acl_get_entry_ret"", ""int"", ""==""]","set([u'fail = 1', u'errlist . length --', u'short fail = 0 ;', u'struct archive_write_disk * a', u'struct archive_string errlist ;'])","set([1, 4, 7, 46, 53, 28])","[['archive_set_error', '&a', 'archive', 'errno', 'Failed', 'to', 'get', 'first', 'ACL', 'entry'], []]",2017-07-20T15:30:03,Brad King,-1933689404214747436,10
11f3dcb04887fccf38a8eda19d498bf7a5060486,"LibArchive 2017-07-09 (98a69539)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 98a695399e8e7420635a5448aecde8b0a82fb83a (v3.3.2).",[],libarchive/archive_read_disk_entry_from_file.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_3.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_25.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_25.cpp,426,423,1236,-1,"archive_set_error(&a->archive, errno,
			    ""Failed to get ACL tag type"");",,7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_21.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_21.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_21.cpp,74,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_21.cpp,-1,"[""member"", ""unkown"", ""string""]","[""acl_get_tag_type_ret"", ""null"", ""!=""]","set([u'fail = 1', u'errlist . length --', u'short fail = 0 ;', u'struct archive_write_disk * a', u'struct archive_string errlist ;'])","set([1, 4, 7, 46, 53, 28])","[['archive_set_error', '&a', 'archive', 'errno', 'Failed', 'to', 'get', 'ACL', 'tag', 'type'], []]",2017-07-20T15:30:03,Brad King,-968123762615171843,11
11f3dcb04887fccf38a8eda19d498bf7a5060486,"LibArchive 2017-07-09 (98a69539)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 98a695399e8e7420635a5448aecde8b0a82fb83a (v3.3.2).",[],libarchive/archive_read_disk_entry_from_file.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_3.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_25.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_25.cpp,426,423,1316,-1,"archive_set_error(&a->archive, errno, ""Failed ""
				    ""to get ACL type from a NFSv4 ACL entry"");",,7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_22.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_22.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_22.cpp,154,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_22.cpp,-1,[],"[""acl_get_entry_type_np_ret"", ""null"", ""!=""]","set([u'fail = 1', u'errlist . length --', u'short fail = 0 ;', u'struct archive_write_disk * a', u'struct archive_string errlist ;'])","set([1, 4, 7, 46, 53, 28])","[['archive_set_error', '&a', 'archive', 'errno', 'Failed', 'to', 'get', 'ACL', 'type', 'from', 'a', 'NFSv4', 'ACL', 'entry'], []]",2017-07-20T15:30:03,Brad King,3317646396445934108,12
11f3dcb04887fccf38a8eda19d498bf7a5060486,"LibArchive 2017-07-09 (98a69539)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 98a695399e8e7420635a5448aecde8b0a82fb83a (v3.3.2).",[],libarchive/archive_read_disk_entry_from_file.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_3.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_25.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_25.cpp,426,423,1334,-1,"archive_set_error(&a->archive, errno,
				    ""Invalid NFSv4 ACL entry type"");",,7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_23.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_23.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_23.cpp,172,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_23.cpp,-1,"[""member"", ""unkown"", ""string""]","[""acl_entry_type_t""]","set([u'fail = 1', u'errlist . length --', u'short fail = 0 ;', u'struct archive_write_disk * a', u'struct archive_string errlist ;'])","set([1, 4, 7, 46, 53, 28])","[['archive_set_error', '&a', 'archive', 'errno', 'Invalid', 'NFSv4', 'ACL', 'entry', 'type'], []]",2017-07-20T15:30:03,Brad King,-1714556506971384566,13
11f3dcb04887fccf38a8eda19d498bf7a5060486,"LibArchive 2017-07-09 (98a69539)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 98a695399e8e7420635a5448aecde8b0a82fb83a (v3.3.2).",[],libarchive/archive_read_disk_entry_from_file.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_3.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_25.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_25.cpp,426,423,1347,-1,"archive_set_error(&a->archive, errno,
				    ""Failed to get flagset from a NFSv4 ACL entry"");",,7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_24.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_24.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_24.cpp,185,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_24.cpp,-1,"[""member"", ""unkown"", ""string""]","[""acl_get_flagset_np_ret"", ""null"", ""!=""]","set([u'fail = 1', u'errlist . length --', u'short fail = 0 ;', u'struct archive_write_disk * a', u'struct archive_string errlist ;'])","set([1, 4, 7, 46, 53, 28])","[['archive_set_error', '&a', 'archive', 'errno', 'Failed', 'to', 'get', 'flagset', 'from', 'a', 'NFSv4', 'ACL', 'entry'], []]",2017-07-20T15:30:03,Brad King,4515158641691338678,14
11f3dcb04887fccf38a8eda19d498bf7a5060486,"LibArchive 2017-07-09 (98a69539)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 98a695399e8e7420635a5448aecde8b0a82fb83a (v3.3.2).",[],libarchive/archive_read_disk_entry_from_file.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_3.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_25.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_25.cpp,426,423,1355,-1,"archive_set_error(&a->archive, errno,
					    ""Failed to check flag in a NFSv4 ""
					    ""ACL flagset"");",,7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_25.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_25.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_25.cpp,193,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_25.cpp,-1,[],"[""acl_get_flag_np_ret"", ""int"", ""==""]","set([u'fail = 1', u'errlist . length --', u'short fail = 0 ;', u'struct archive_write_disk * a', u'struct archive_string errlist ;'])","set([1, 4, 7, 46, 53, 28])","[['archive_set_error', '&a', 'archive', 'errno', 'Failed', 'to', 'check', 'flag', 'in', 'a', 'NFSv4', 'ACL', 'flagset'], []]",2017-07-20T15:30:03,Brad King,-5013764185493101420,15
11f3dcb04887fccf38a8eda19d498bf7a5060486,"LibArchive 2017-07-09 (98a69539)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 98a695399e8e7420635a5448aecde8b0a82fb83a (v3.3.2).",[],libarchive/archive_read_disk_entry_from_file.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_3.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_25.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_25.cpp,426,423,1366,-1,"archive_set_error(&a->archive, errno,
			    ""Failed to get ACL permission set"");",,7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_26.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_26.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_26.cpp,204,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_26.cpp,-1,"[""member"", ""unkown"", ""string""]","[""acl_get_permset_ret"", ""null"", ""!=""]","set([u'fail = 1', u'errlist . length --', u'short fail = 0 ;', u'struct archive_write_disk * a', u'struct archive_string errlist ;'])","set([1, 4, 7, 46, 53, 28])","[['archive_set_error', '&a', 'archive', 'errno', 'Failed', 'to', 'get', 'ACL', 'permission', 'set'], []]",2017-07-20T15:30:03,Brad King,-6088557535414020350,16
11f3dcb04887fccf38a8eda19d498bf7a5060486,"LibArchive 2017-07-09 (98a69539)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 98a695399e8e7420635a5448aecde8b0a82fb83a (v3.3.2).",[],libarchive/archive_read_disk_entry_from_file.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_3.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_25.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_25.cpp,426,423,1377,-1,"archive_set_error(&a->archive, errno,
				    ""Failed to check permission in an ACL permission set"");",,7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_27.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_27.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_27.cpp,215,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_27.cpp,-1,"[""member"", ""unkown"", ""string""]","[""ACL_GET_PERM_ret"", ""int"", ""==""]","set([u'fail = 1', u'errlist . length --', u'short fail = 0 ;', u'struct archive_write_disk * a', u'struct archive_string errlist ;'])","set([1, 4, 7, 46, 53, 28])","[['archive_set_error', '&a', 'archive', 'errno', 'Failed', 'to', 'check', 'permission', 'in', 'an', 'ACL', 'permission', 'set'], []]",2017-07-20T15:30:03,Brad King,-20669823776620883393,17
11f3dcb04887fccf38a8eda19d498bf7a5060486,"LibArchive 2017-07-09 (98a69539)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 98a695399e8e7420635a5448aecde8b0a82fb83a (v3.3.2).",[],libarchive/archive_read_disk_entry_from_file.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_3.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_25.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_25.cpp,426,423,1391,-1,"archive_set_error(&a->archive, errno,
			    ""Failed to get next ACL entry"");",,7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_28.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_28.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_28.cpp,229,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_28.cpp,-1,"[""member"", ""unkown"", ""string""]","[""acl_get_entry_ret"", ""int"", ""==""]","set([u'fail = 1', u'errlist . length --', u'short fail = 0 ;', u'struct archive_write_disk * a', u'struct archive_string errlist ;'])","set([1, 4, 7, 46, 53, 28])","[['archive_set_error', '&a', 'archive', 'errno', 'Failed', 'to', 'get', 'next', 'ACL', 'entry'], []]",2017-07-20T15:30:03,Brad King,5285717154549338276,18
11f3dcb04887fccf38a8eda19d498bf7a5060486,"LibArchive 2017-07-09 (98a69539)

Code extracted from:

    https://github.com/libarchive/libarchive.git

at commit 98a695399e8e7420635a5448aecde8b0a82fb83a (v3.3.2).",[],libarchive/archive_read_disk_entry_from_file.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_3.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_3.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_28.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_28.cpp,1499,532,1506,-1,"archive_set_error(&a->archive, ARCHIVE_ERRNO_MISC,
			    ""Couldn't determine file path to read ""
			    ""extended attributes"");",,7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_29.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_29.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_29.cpp,16,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_29.cpp,-1,[],"[""archive_entry_pathname_ret"", ""null"", ""==""]","set([u'fail = 1', u'errlist . length --', u'short fail = 0 ;', u'struct archive_write_disk * a', u'struct archive_string errlist ;'])","set([1, 4, 7, 46, 53, 28])","[['archive_set_error', '&a', 'archive', 'ARCHIVE_ERRNO_MISC', 'Couldn', 't', 'determine', 'file', 'path', 'to', 'read', 'extended', 'attributes'], []]",2017-07-20T15:30:03,Brad King,12743969515558491697,303
