file,loc,log,log_file,block,block_file,block_feature,function_file,function_loc,ddg_feature,cdg_feature,cdg_z3_feature,class_index,class_size,,1,446,0.6353276353,0.6353276353
second/download/CMake/CMake/CMake/Tests/Tutorial/Step3/MathFunctions/mysqrt.cpp,22,"fprintf(stdout, ""Computing sqrt of %g to be %g\n"", x, result);",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_2300.cpp,"{
    if (result <= 0) {
      result = 0.1;
    }
    delta = x - (result * result);
    result = result + 0.5 * delta / result;
    fprintf(stdout, ""Computing sqrt of %g to be %g\n"", x, result);
  }",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_2300.cpp,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_2300.cpp,18,"[""unkown"", ""string"", ""double"", ""constant""]","[""null"", ""int"", ""<""]",int_g_r < null_g_l,691,25,,12,3,0.0042735043,0.9686609687
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_support_format_zip.cpp,1083,"archive_set_error(&a->archive,
				    ARCHIVE_ERRNO_FILE_FORMAT,
				    ""Truncated ZIP file data"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1255.cpp,"{
				archive_set_error(&a->archive,
				    ARCHIVE_ERRNO_FILE_FORMAT,
				    ""Truncated ZIP file data"");
				return (ARCHIVE_FATAL);
			}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1255.cpp,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1255.cpp,17,"[""member"", ""macro"", ""string""]","[""__archive_read_ahead_ret"", ""null"", ""==""]",__archive_read_ahead_ret_e_l == null_e_r,690,19,,13,4,0.0056980057,0.9743589744
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.cpp,489,"archive_set_error(&(a->archive),
			    ARCHIVE_ERRNO_MISC,
			    ""Unknown checksum name: `%s'"",
			    value);",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_938.cpp,"{
			archive_set_error(&(a->archive),
			    ARCHIVE_ERRNO_MISC,
			    ""Unknown checksum name: `%s'"",
			    value);
			return (ARCHIVE_FAILED);
		}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_938.cpp,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_938.cpp,86,"[""member"", ""macro"", ""string"", ""const char *""]","[""strcmp_ret"", ""null"", ""=="", ""!""]",Not(null_e_l == strcmp_ret_e_r),689,18,,14,2,0.0028490028,0.9772079772
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_write_set_format_v7tar.cpp,482,"archive_set_error(&a->archive, ERANGE,
		    ""File modification time too large"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1699.cpp,"{
		archive_set_error(&a->archive, ERANGE,
		    ""File modification time too large"");
		ret = ARCHIVE_FAILED;
	}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1699.cpp,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1699.cpp,121,"[""member"", ""macro"", ""string""]","[""format_number_ret""]",Not(format_number_ret_e_l == null_e_r),679,15,,15,3,0.0042735043,0.9814814815
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_write_set_format_pax.cpp,697,"archive_set_error(&a->archive,
			    ARCHIVE_ERRNO_FILE_FORMAT,
			    ""tar format cannot archive this (type=0%lo)"",
			    (unsigned long)
			    archive_entry_filetype(entry_original));",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1735.cpp,"{
		case AE_IFBLK:
		case AE_IFCHR:
		case AE_IFIFO:
		case AE_IFLNK:
		case AE_IFREG:
			break;
		case AE_IFDIR:
		{
			/*
			 * Ensure a trailing '/'.  Modify the original
			 * entry so the client sees the change.
			 */
#if defined(_WIN32) && !defined(__CYGWIN__)
			const wchar_t *wp;

			wp = archive_entry_pathname_w(entry_original);
			if (wp != NULL && wp[wcslen(wp) -1] != L'/') {
				struct archive_wstring ws;

				archive_string_init(&ws);
				path_length = wcslen(wp);
				if (archive_wstring_ensure(&ws,
				    path_length + 2) == NULL) {
					archive_set_error(&a->archive, ENOMEM,
					    ""Can't allocate pax data"");
					archive_wstring_free(&ws);
					return(ARCHIVE_FATAL);
				}
				/* Should we keep '\' ? */
				if (wp[path_length -1] == L'\\')
					path_length--;
				archive_wstrncpy(&ws, wp, path_length);
				archive_wstrappend_wchar(&ws, L'/');
				archive_entry_copy_pathname_w(
				    entry_original, ws.s);
				archive_wstring_free(&ws);
				p = NULL;
			} else
#endif
				p = archive_entry_pathname(entry_original);
			/*
			 * On Windows, this is a backup operation just in
			 * case getting WCS failed. On POSIX, this is a
			 * normal operation.
			 */
			if (p != NULL && p[strlen(p) - 1] != '/') {
				struct archive_string as;

				archive_string_init(&as);
				path_length = strlen(p);
				if (archive_string_ensure(&as,
				    path_length + 2) == NULL) {
					archive_set_error(&a->archive, ENOMEM,
					    ""Can't allocate pax data"");
					archive_string_free(&as);
					return(ARCHIVE_FATAL);
				}
#if defined(_WIN32) && !defined(__CYGWIN__)
				/* NOTE: This might break the pathname
				 * if the current code page is CP932 and
				 * the pathname includes a character '\'
				 * as a part of its multibyte pathname. */
				if (p[strlen(p) -1] == '\\')
					path_length--;
				else
#endif
				archive_strncpy(&as, p, path_length);
				archive_strappend_char(&as, '/');
				archive_entry_copy_pathname(
				    entry_original, as.s);
				archive_string_free(&as);
			}
			break;
		}
		case AE_IFSOCK:
			archive_set_error(&a->archive,
			    ARCHIVE_ERRNO_FILE_FORMAT,
			    ""tar format cannot archive socket"");
			return (ARCHIVE_FAILED);
		default:
			archive_set_error(&a->archive,
			    ARCHIVE_ERRNO_FILE_FORMAT,
			    ""tar format cannot archive this (type=0%lo)"",
			    (unsigned long)
			    archive_entry_filetype(entry_original));
			return (ARCHIVE_FAILED);
		}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1735.cpp,"[8, 0, 0, 0, 2, 0, 4, 0, 7, 1, 10, 0, 0, 0, 1, 130, 0, 0, 3, 3, 0, 0, 0, 16, 0, 0, 0, 0, 1, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4, 0, 6, 6, 2, 0, 30, 0, 0, 23, 0, 49, 4, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1735.cpp,157,"[""member"", ""macro"", ""string"", ""archive_entry_filetype_ret""]","[""archive_entry_filetype_ret""]",Not(archive_entry_filetype_ret_e_l == null_e_r),680,15,,18,1,0.0014245014,0.9829059829
second/download/CMake/CMake/CMake/Tests/Tutorial/Step1/tutorial.cpp,16,"fprintf(stdout, ""The square root of %g is %g\n"", inputValue, outputValue);",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_2326.cpp,"{
  if (argc < 2) {
    fprintf(stdout, ""%s Version %d.%d\n"", argv[0], Tutorial_VERSION_MAJOR,
            Tutorial_VERSION_MINOR);
    fprintf(stdout, ""Usage: %s number\n"", argv[0]);
    return 1;
  }
  double inputValue = atof(argv[1]);
  double outputValue = sqrt(inputValue);
  fprintf(stdout, ""The square root of %g is %g\n"", inputValue, outputValue);
  return 0;
}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_2326.cpp,"[1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 24, 0, 0, 2, 2, 0, 0, 2, 9, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 0, 1, 1, 0, 0, 5, 0, 0, 3, 0, 14, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_2326.cpp,10,"[""unkown"", ""string"", ""double"", ""double""]","[""int"", ""int"", ""<"", ""!""]",Not(int_g_r < int_g_l),688,15,,19,1,0.0014245014,0.9843304843
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_write_set_format_v7tar.cpp,191,"archive_set_error(&a->archive, ARCHIVE_ERRNO_MISC,
			    ""%s: hdrcharset option needs a character-set name"",
			    a->format_name);",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1682.cpp,"archive_set_error(&a->archive, ARCHIVE_ERRNO_MISC,
			    ""%s: hdrcharset option needs a character-set name"",
			    a->format_name)",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1682.cpp,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1682.cpp,9,"[""member"", ""macro"", ""string"", ""member""]","[""const char *"", ""null"", ""=="", ""member"", ""null"", ""=="", ""||""]","Or(member_e_l == null_e_r, const char *_e_l == null_e_r)",678,14,,25,1,0.0014245014,0.9857549858
second/download/CMake/CMake/CMake/Tests/Tutorial/Step6/MathFunctions/MakeTable.cpp,21,"fprintf(fout, ""double sqrtTable[] = {\n"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_2321.cpp,"{
  int i;
  double result;

  // make sure we have enough arguments
  if (argc < 2) {
    return 1;
  }

  // open the output file
  FILE* fout = fopen(argv[1], ""w"");
  if (!fout) {
    return 1;
  }

  // create a source file with a table of square roots
  fprintf(fout, ""double sqrtTable[] = {\n"");
  for (i = 0; i < 10; ++i) {
    result = sqrt(static_cast<double>(i));
    fprintf(fout, ""%g,\n"", result);
  }

  // close the table with a zero
  fprintf(fout, ""0};\n"");
  fclose(fout);
  return 0;
}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_2321.cpp,"[2, 0, 1, 0, 0, 0, 3, 0, 0, 0, 4, 0, 0, 0, 0, 27, 0, 0, 3, 3, 0, 0, 2, 11, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 28, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 3, 2, 0, 0, 8, 0, 0, 5, 0, 13, 0, 1, 0, 0, 1, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_2321.cpp,17,"[""FILE *"", ""string""]","[""FILE *"", ""!"", ""!""]",Not(Not(Not(FILE *_e_l == null_e_r))),687,14,,39,1,0.0014245014,0.9871794872
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.cpp,1580,"archive_set_error(&a->archive,
			    ARCHIVE_ERRNO_MISC,
			    ""xmlTextWriterStartElement() failed: %d"", r);",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_979.cpp,"{
			archive_set_error(&a->archive,
			    ARCHIVE_ERRNO_MISC,
			    ""xmlTextWriterStartElement() failed: %d"", r);
			goto exit_toc;
		}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_979.cpp,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_979.cpp,83,"[""member"", ""macro"", ""string"", ""xmlTextWriterStartElement_ret""]","[""xmlTextWriterStartElement_ret"", ""null"", ""<""]",null_g_r < xmlTextWriterStartElement_ret_g_l,670,13,,40,1,0.0014245014,0.9886039886
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_write_set_format_warc.cpp,261,"archive_set_error(
		&a->archive,
		ARCHIVE_ERRNO_FILE_FORMAT,
		""WARC can only process regular files"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1519.cpp,"{
	struct warc_s *w = a->format_data;
	struct archive_string hdr;
#define MAX_HDR_SIZE 512

	/* check whether warcinfo record needs outputting */
	if (!w->omit_warcinfo) {
		ssize_t r;
		warc_essential_hdr_t wi = {
			WT_INFO,
			/*uri*/NULL,
			/*urn*/NULL,
			/*rtm*/0,
			/*mtm*/0,
			/*cty*/""application/warc-fields"",
			/*len*/sizeof(warcinfo) - 1U,
		};
		wi.rtime = w->now;
		wi.mtime = w->now;

		archive_string_init(&hdr);
		r = _popul_ehdr(&hdr, MAX_HDR_SIZE, wi);
		if (r >= 0) {
			/* jackpot! */
			/* now also use HDR buffer for the actual warcinfo */
			archive_strncat(&hdr, warcinfo, sizeof(warcinfo) -1);

			/* append end-of-record indicator */
			archive_strncat(&hdr, ""\r\n\r\n"", 4);

			/* write to output stream */
			__archive_write_output(a, hdr.s, archive_strlen(&hdr));
		}
		/* indicate we're done with file header writing */
		w->omit_warcinfo = 1U;
		archive_string_free(&hdr);
	}

	if (archive_entry_pathname(entry) == NULL) {
		archive_set_error(&a->archive, EINVAL,
		    ""Invalid filename"");
		return (ARCHIVE_WARN);
	}

	w->typ = archive_entry_filetype(entry);
	w->populz = 0U;
	if (w->typ == AE_IFREG) {
		warc_essential_hdr_t rh = {
			WT_RSRC,
			/*uri*/NULL,
			/*urn*/NULL,
			/*rtm*/0,
			/*mtm*/0,
			/*cty*/NULL,
			/*len*/0,
		};
		ssize_t r;
		rh.tgturi = archive_entry_pathname(entry);
		rh.rtime = w->now;
		rh.mtime = archive_entry_mtime(entry);
		rh.cntlen = (size_t)archive_entry_size(entry);

		archive_string_init(&hdr);
		r = _popul_ehdr(&hdr, MAX_HDR_SIZE, rh);
		if (r < 0) {
			/* don't bother */
			archive_set_error(
				&a->archive,
				ARCHIVE_ERRNO_FILE_FORMAT,
				""cannot archive file"");
			return (ARCHIVE_WARN);
		}
		/* otherwise append to output stream */
		__archive_write_output(a, hdr.s, r);
		/* and let subsequent calls to _data() know about the size */
		w->populz = rh.cntlen;
		archive_string_free(&hdr);
		return (ARCHIVE_OK);
	}
	/* just resort to erroring as per Tim's advice */
	archive_set_error(
		&a->archive,
		ARCHIVE_ERRNO_FILE_FORMAT,
		""WARC can only process regular files"");
	return (ARCHIVE_FAILED);
}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1519.cpp,"[5, 0, 0, 0, 0, 0, 4, 0, 0, 0, 8, 0, 0, 0, 0, 147, 0, 0, 6, 6, 0, 0, 3, 17, 0, 0, 0, 0, 1, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 88, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 5, 5, 0, 0, 21, 0, 0, 23, 0, 39, 1, 0, 1, 1, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1519.cpp,82,"[""member"", ""macro"", ""string""]","[""member"", ""macro"", ""=="", ""!""]",Not(macro_e_l == member_e_r),675,13,,46,2,0.0028490028,0.9914529915
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_support_format_tar.cpp,2731,"archive_set_error(&a->archive, ENOMEM,
			    ""Can't allocate working buffer"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1632.cpp,"{
			archive_set_error(&a->archive, ENOMEM,
			    ""Can't allocate working buffer"");
			return (ARCHIVE_FATAL);
		}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1632.cpp,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1632.cpp,40,"[""member"", ""macro"", ""string""]","[""archive_string_ensure_ret"", ""null"", ""==""]",archive_string_ensure_ret_e_l == null_e_r,677,13,,55,2,0.0028490028,0.9943019943
second/download/CMake/CMake/CMake/Source/cmsys/SharedForward.cpp,659,"fprintf(stderr, ""Error converting %s \""%s\"" to real path: %s\n"", desc,
                temp_path, msgbuf);",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1824.cpp,"{
        char msgbuf[KWSYS_SHARED_FORWARD_MAXPATH];
        kwsys_shared_forward_strerror(msgbuf);
        fprintf(stderr, ""Error converting %s \""%s\"" to real path: %s\n"", desc,
                temp_path, msgbuf);
      }",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1824.cpp,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 11, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 6, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1824.cpp,25,"[""unkown"", ""string"", ""const char *"", ""char *"", ""char *""]","[""const char *""]",Not(const char *_e_l == null_e_r),683,13,,60,1,0.0014245014,0.9957264957
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_support_format_7zip.cpp,3095,"archive_set_error(&a->archive, ENOMEM,
				    ""No memory for 7-Zip decompression"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_850.cpp,"{
				archive_set_error(&a->archive, ENOMEM,
				    ""No memory for 7-Zip decompression"");
				return (ARCHIVE_FATAL);
			}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_850.cpp,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_850.cpp,67,"[""member"", ""macro"", ""string""]","[""realloc_ret"", ""null"", ""==""]",null_e_l == realloc_ret_e_r,668,12,,67,1,0.0014245014,0.9971509972
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_check_magic.cpp,163,"archive_set_error(a, -1,
			    ""INTERNAL ERROR: Function '%s' invoked with""
			    "" archive structure in state '%s',""
			    "" should be in state '%s'"",
			    function,
			    write_all_states(states1, a->state),
			    write_all_states(states2, state));",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1034.cpp,"archive_set_error(a, -1,
			    ""INTERNAL ERROR: Function '%s' invoked with""
			    "" archive structure in state '%s',""
			    "" should be in state '%s'"",
			    function,
			    write_all_states(states1, a->state),
			    write_all_states(states2, state))",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1034.cpp,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 1, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1034.cpp,35,[],"[""bool"", ""null"", ""==""]",bool_e_l == null_e_r,671,12,,103,1,0.0014245014,0.9985754986
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_disk_posix.cpp,753,"archive_set_error(&a->archive, errno,
			    ""Couldn't open %s"", tree_current_path(t));",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1197.cpp,"{
			archive_set_error(&a->archive, errno,
			    ""Couldn't open %s"", tree_current_path(t));
			r = ARCHIVE_FAILED;
			tree_enter_initial_dir(t);
			goto abort_read_data;
		}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1197.cpp,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 6, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1197.cpp,65,"[""member"", ""unkown"", ""string"", ""tree_current_path_ret""]","[""member"", ""null"", ""<""]",null_g_r < member_g_l,672,12,,270,1,0.0014245014,1
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_support_format_iso9660.cpp,1682,"archive_set_error(&a->archive, ARCHIVE_ERRNO_MISC,
			    ""Ignoring out-of-order file (%s) %jd < %jd"",
			    iso9660->pathname.s,
			    (intmax_t)iso9660->entry_content->offset,
			    (intmax_t)iso9660->current_position);",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1335.cpp,"{
			archive_set_error(&a->archive, ARCHIVE_ERRNO_MISC,
			    ""Ignoring out-of-order file (%s) %jd < %jd"",
			    iso9660->pathname.s,
			    (intmax_t)iso9660->entry_content->offset,
			    (intmax_t)iso9660->current_position);
			*buff = NULL;
			*size = 0;
			*offset = iso9660->entry_sparse_offset;
			return (ARCHIVE_WARN);
		}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1335.cpp,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 6, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1335.cpp,36,"[""member"", ""macro"", ""string"", ""member"", ""member"", ""member""]","[""member"", ""member"", ""<""]",member_g_r < member_g_l,673,11,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibuv/src/win/error.cpp,53,"fprintf(stderr, ""(%d) %s"", errorno, errmsg);",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1753.cpp,"{
    fprintf(stderr, ""(%d) %s"", errorno, errmsg);
  }",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1753.cpp,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1753.cpp,19,"[""unkown"", ""string"", ""const int"", ""char *""]","[""const char *"", ""!""]",Not(Not(const char *_e_l == null_e_r)),681,11,,,,,
